track_id,track_name,artists,album,danceability,loudness,acousticness,liveness,valence,tempo
1kPpge9JDLpcj15qgrPbYX,Good Time,"Owl City, Carly Rae Jepsen",The Midsummer Station,0.56,-4.269,0.0239,0.371,0.682,126.05
5yDL13y5giogKs2fSNf7sj,Glad You Came,The Wanted,Battleground (Deluxe Edition),0.722,-3.873,0.0319,0.108,0.452,126.885
4IlqQhaxrGPxmg35YcXXuS,Dancin - Krono Remix,"Aaron Smith, Luvli, Krono",Ibiza 2019,0.751,-9.789,0.0442,0.1,0.28,119.982
2Rk4JlNc2TPmZe2af99d45,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",Lover,0.61,-4.105,0.033,0.118,0.728,182.162
2I2AqFb0f9UNnolWc2MafC,Bang!,AJR,OK ORCHESTRA,0.736,-6.462,0.0153,0.0628,0.654,139.84
0LTOpiPy2PahUkpMYLW3JL,song i made up to stop myself from having a panic attack just now (ft. rich),"Field Medic, Rich",song i made up to stop myself from having a panic attack just now,0.637,-15.457,0.904,0.164,0.263,47.705
5vCrIqyTSU57WUdkdh7Vwx,Peter Pan,Sam Johnson,Peter Pan,0.75,-8.8,0.65,0.108,0.115,118.052
59CfNbkERJ3NoTXDvoURjj,Boyfriend,Dove Cameron,Boyfriend,0.345,-6.543,0.232,0.194,0.232,179.773
7BoobGhD4x5K96Me0hqC8Q,Build a Bitch,Bella Poarch,Build a Bitch,0.855,-7.454,0.217,0.347,0.866,102.931
74SiMxFuGC4SYuIGRBIIcZ,Again (feat. Ghostly Kisses),"Men I Trust, Ghostly Kisses",Headroom,0.822,-11.981,0.651,0.115,0.245,109.995
6QuiWKQ5grxerLW5RyCbaa,Self Love Therapy,Maja Kristina,Maja Kristina,0.667,-9.101,0.913,0.149,0.272,109.668
5v8aEcHcaJIGYpfVVPtJjI,Wires,The Neighbourhood,I'm Sorry...,0.568,-6.013,0.0004,0.342,0.266,72.991
4HTKyOtuFST43QLkWPYvq1,Where the Heart Will Stay,Oakë,Where the Heart Will Stay,0.455,-12.766,0.801,0.0882,0.294,131.932
0ivINE5qrkS0xPyhxj8elQ,Crowned in Chrome,Crooked Fingers,Crooked Fingers (Deluxe Edition),0.549,-10.642,0.645,0.0883,0.517,107.665
0qt5f5EL92o8Snzopsv0en,Geronimo,Sheppard,Bombs Away,0.705,-6.267,0.456,0.115,0.457,142.028
3XorCFmcupSm5QS6hA9g4N,I Want You,Savage Garden,Savage Garden,0.628,-6.44,0.0077,0.392,0.615,106.101
4Ckfqh9GmuDLg1stV0amqB,The Breakup (Shikwa),Riz Ahmed,The Long Goodbye,0.632,-9.928,0.72,0.103,0.627,123.857
5ubHAQtKuFfiG4FXfLP804,Lego House,Ed Sheeran,+,0.592,-8.48,0.562,0.13,0.565,159.701
1pNAf6W7POwjOD8x8mWf8G,Nobody Knows,Russ,Just In Case,0.715,-9.504,0.445,0.103,0.526,162.043
5jgFfDIR6FR0gvlA56Nakr,Blackbird - Remastered 2009,The Beatles,The Beatles (Remastered),0.686,-14.361,0.754,0.0573,0.372,93.699
5JS2PrRqL4GMvtcPHbjoD9,Say You Love Me - Single; 2017 Remaster,Fleetwood Mac,Fleetwood Mac (2017 Remaster),0.688,-7.579,0.0851,0.137,0.887,128.653
6xdl0FM9U3VZL3AwmHw8V3,Wallflower,Moses Campbell,Who Are You? Who Is Anyone?,0.686,-9.471,0.862,0.336,0.468,102.306
75OyLu99SNi8R3UDw8nQhr,Lazy Confessions,The Moldy Peaches,Unreleased Cutz and Live Jamz 1994-2002,0.528,-8.118,0.763,0.153,0.766,131.66
0b9oOr2ZgvyQu88wzixux9,This Is America,Childish Gambino,This Is America,0.854,-6.159,0.117,0.354,0.549,120.024
3jVniYVNCrwQvvWJpReosr,Fear of the Water,SYML,Hurt for Me,0.46,-17.635,0.954,0.118,0.151,93.031
2QwpEi3eNToZCCMMRcOj0u,2 / 14,The Band CAMINO,My Thoughts On You,0.607,-7.428,0.372,0.294,0.551,97.006
5ZF6l3xKi3m6YK2dDXAsR5,Love Me Back (Fayahh Beat),"Trinidad Cardona, Robinson",Love Me Back (Fayahh Beat),0.602,-8.115,0.0325,0.147,0.692,95.161
4o6noN1jZoACW3rlpKaDla,It Gets Better,salem ilese,It Gets Better,0.711,-9.56,0.575,0.119,0.669,86.059
5NBb5bidtCJWq8oI1n6E08,You Fuckers Were Asking for This One,Rav,B-Sides Vol.3 (2011-2015),0.532,-4.531,0.0338,0.41,0.641,98.616
0R4EcD2e5m9wsMmWVVbBOc,I've No More Fucks To Give,"Thomas Benjamin Wild Esq, Damian Clark",I've No More Fucks To Give,0.894,-11.475,0.644,0.124,0.873,114.989
6y6N5Yq1xCZjIfI6mC4BmE,Choices (Yup),E-40,420 Party,0.891,-7.236,0.145,0.0909,0.24,120.002
1Jj6MF0xDOMA3Ut2Z368Bx,Time After Time,Cyndi Lauper,She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition),0.724,-9.321,0.576,0.0908,0.324,130.439
27hnU7Nqrrk0fbRMJwZK95,Dust,Late Night Thoughts,Dust,0.451,-11.84,0.537,0.175,0.312,100.835
2GyQ3JeDSDgcHiVYZxjJ1u,Drama,Jesse®,&,0.318,-8.729,0.211,0.123,0.327,170.869
7DCQIOmpGV4nkHx7DQckJS,Bloom Later,Jesse®,&,0.513,-10.451,0.796,0.177,0.249,81.923
0B0kgEDcAmf4MDEEYStnpW,Open Book (feat. Mauli Dave),"Mikey McCleary, Mauli Dave",TV Dinners,0.556,-9.328,0.944,0.113,0.446,77.76
7CETR23Us2ET1iXIKhF5Ju,Sorry for Writing All the Songs About You,Clara Mae,Sorry For Writing All The Songs About You (Acoustic),0.751,-7.025,0.81,0.104,0.441,120.16
1NikdFvytzN4sS2XTDleOp,Serendipity,"lewloh, Julia Gartha",Serendipity,0.604,-11.175,0.83,0.402,0.344,133.951
6UMqwvwPmgr2oql5Bse9E4,So Unimportant,"Ethan Gruska, Bon Iver",So Unimportant,0.389,-11.468,0.566,0.0845,0.346,80.77
5f4qkeyQM6LJBYWoAl2c6V,Alive,XYLØ,Alive,0.597,-5.229,0.0272,0.158,0.402,99.901
1a0M7E4aQgkMkuwpjnX9Nr,OMG (with Carly Rae Jepsen),"Gryffin, Carly Rae Jepsen",Gravity,0.548,-7.135,0.0128,0.11,0.685,177.925
2MvvoeRt8NcOXWESkxWn3g,Ribs,Lorde,Pure Heroine,0.511,-9.277,0.534,0.11,0.0399,127.978
1B62o4CbdL9ckGvwsz2cgn,Where's My Love,SYML,SYML,0.604,-10.109,0.868,0.112,0.37,103.985
7ydN6k1pLu6GRJsJpFXnYu,Hands,"Mike Perry, The Vamps, Sabrina Carpenter",Hands,0.719,-5.045,0.0172,0.312,0.602,100.019
40IBBRC1GE9n9eFqy2tNCj,The World Is Our Playground,Mikey McCleary,TV Dinners,0.598,-6.347,0.219,0.102,0.572,166.1
4U45aEWtQhrm8A5mxPaFZ7,Vienna,Billy Joel,The Stranger (Legacy Edition),0.532,-6.662,0.659,0.0754,0.308,124.936
3wuCCNCnBhJlwkIJTBZFiv,They Don't Care About Us,Michael Jackson,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",0.859,-5.539,0.205,0.322,0.731,89.946
2vQ5HpRpn8S2qlrZbLsaFr,I Got Summer on My Mind,Elli Eli,I Got Summer On My Mind,0.641,-7.464,0.298,0.114,0.346,93.387
05zd5Nv0e02ZqrlC8A2cwx,United In Grief,Kendrick Lamar,Mr. Morale & The Big Steppers,0.529,-8.142,0.244,0.143,0.331,85.63
31ABtQJdfloNaGz7ZhXaN5,King,Florence + The Machine,Dance Fever,0.731,-8.086,0.136,0.107,0.0856,105.989
2At18rPHOuTEjGEppwGV0A,Peter Pan Was Right,Anson Seabra,Peter Pan Was Right,0.661,-7.74,0.223,0.116,0.241,84.014
5lgqMorcT2crsPWiYlgec1,Truly Madly Deeply,One Direction,Take Me Home (Expanded Edition),0.672,-8.009,0.54,0.223,0.552,113.051
5MWXOo8DJwgODtPGaietNz,cinderella's dead,EMELINE,cinderella's dead,0.596,-6.179,0.33,0.103,0.531,119.882
3vBvMNtVbINeQj708jIjqU,October,Jonas Alaska,Jonas Alaska,0.604,-14.186,0.868,0.165,0.484,144.302
0dkPo2Tvo0PhGJaUAvk4pC,go (feat. Sam Smith),"Cat Burns, Sam Smith",go (feat. Sam Smith),0.613,-9.558,0.888,0.0837,0.444,90.104
6xGruZOHLs39ZbVccQTuPZ,Glimpse of Us,Joji,Glimpse of Us,0.44,-9.258,0.891,0.141,0.268,169.914
40wUM3LFZOlUcZfxEIZrYK,Swimming Pools (Drank) - Extended Version,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",0.716,-7.745,0.123,0.604,0.26,74.132
0UtnpKaReKUg2GquaSxCyD,Money Trees,"Kendrick Lamar, Jay Rock","good kid, m.A.A.d city (Deluxe)",0.716,-7.355,0.0703,0.224,0.344,71.994
1BR5vhAlaoUiijQ28p6jlN,Backseat Freestyle,Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",0.546,-7.601,0.000739,0.235,0.646,77.878
5h5tBFnbcVioFXiOixTn6E,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,"good kid, m.A.A.d city (Deluxe)",0.587,-8.948,0.0152,0.442,0.0985,133.954
59xf3xJAMZTTISaXvPWbxP,Cool for the Summer,Demi Lovato,Cool for the Summer [Sped Up (Nightcore)],0.587,-6.124,0.00466,0.362,0.276,114.072
0Rx0DJI556Ix5gBny6EWmn,Paradise,Bazzi,Soul Searching,0.844,-6.273,0.0828,0.113,0.591,122.061
0OlnLZY4cmQzT6ZGttvWBM,So Far Away (feat. Jamie Scott & Romy Dya),"Martin Garrix, David Guetta, Jamie Scott, Romy Dya",So Far Away (feat. Jamie Scott & Romy Dya),0.526,-7.985,0.435,0.197,0.13,149.119
4fINc8dnfcz7AdhFYVA4i7,It Girl,Jason Derulo,Future History (Deluxe Edition),0.668,-4.736,0.0165,0.104,0.345,91.993
238Sekyg7DyN2XDm0z4oWY,Fancy,"Drake, T.I., Swizz Beatz",Thank Me Later (Int'l Version),0.523,-5.581,0.331,0.356,0.283,87.275
1PckUlxKqWQs3RlWXVBLw3,About Damn Time,Lizzo,About Damn Time,0.836,-6.305,0.0995,0.335,0.722,108.966
6KgBpzTuTRPebChN0VTyzV,Good as Hell,Lizzo,Cuz I Love You (Super Deluxe),0.682,-3.18,0.256,0.442,0.535,95.982
02Zkkf2zMkwRGQjZ7T4p8f,Anti-Hero,Taylor Swift,Midnights (3am Edition),0.638,-6.582,0.133,0.152,0.519,96.953
6Nl7KyvjkFncGsjB49SxLl,Midnight Rain,Taylor Swift,Midnights (3am Edition),0.636,-11.721,0.71,0.115,0.23,139.966
5yeuXkukVGuix3vmLu2BPJ,Vigilante Shit,Taylor Swift,Midnights (3am Edition),0.87,-11.134,0.16,0.121,0.16,79.996
66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),Soulja Boy,souljaboytellem.com,0.736,-2.18,0.515,0.0468,0.803,140.141
0kswxxNV4DLBqJeMIqFh5n,She Make It Clap,Soulja Boy,She Make It Clap,0.941,-13.087,0.0308,0.0837,0.487,119.898
2mYr8miZhBqOSPipHLpKRG,Die For You,Joji,SMITHEREENS,0.472,-7.379,0.383,0.289,0.154,147.805
6fhG2KJgwO7CrNflRaRmvp,Dandelions - slowed + reverb,"Ruth B., sped up + slowed, slater",Dandelions (slowed + reverb),0.573,-3.293,0.0444,0.0898,0.258,101.699
4qikXelSRKvoCqFcHLB2H2,Mercy,"Kanye West, Big Sean, Pusha T, 2 Chainz",Mercy,0.563,-9.381,0.0685,0.173,0.426,139.993
18zQTt3ifDv6iLni2YuXMg,Born Again,Rihanna,Black Panther: Wakanda Forever - Music From and Inspired By,0.465,-8.179,0.475,0.138,0.259,116.642
35ovElsgyAtQwYPYnZJECg,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),0.247,-6.083,0.899,0.131,0.172,177.115
6VVvzNsWQd62FIQyc4zBSR,Coming Back For You,Fireboy DML,Black Panther: Wakanda Forever - Music From and Inspired By,0.602,-7.995,0.0113,0.103,0.248,99.977
2KLwPaRDOB87XOYAT2fgxh,Pussy & Millions (feat. Travis Scott),"Drake, 21 Savage, Travis Scott",Her Loss,0.749,-6.652,0.0623,0.353,0.445,122.03
1bDbXMyjaUIooNwFE9wn0N,Rich Flex,"Drake, 21 Savage",Her Loss,0.561,-9.342,0.0503,0.355,0.424,153.15
26hOm7dTtBi0TdpDGl141t,Die For You,Joji,SMITHEREENS,0.472,-7.379,0.383,0.289,0.154,147.805
6sQH5GFuqhvemSdP2oOfRi,Pretty Boy Swag,Soulja Boy,The DeAndre Way (Deluxe Explicit Version),0.837,-5.158,0.177,0.356,0.143,123.157
37vVp2sWHuuIBOSl1NswP6,i'm yours,Isabel LaRosa,i'm yours,0.398,-7.07,0.204,0.443,0.635,111.487
3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),0.714,-7.375,0.013,0.266,0.238,131.121
0V3wPSX9ygBnCm8psDIegu,Anti-Hero,Taylor Swift,Midnights,0.637,-6.571,0.13,0.142,0.533,97.008
0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,Mariah Carey,Merry Christmas,0.336,-7.463,0.164,0.0708,0.35,150.273
6sCvvleqKbeyOkQDieBYgp,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,Black Panther: Wakanda Forever - Music From and Inspired By,0.247,-6.083,0.899,0.131,0.172,177.115
5o77o7nTrQL1mWAyrvVMNI,Coming Back For You,Fireboy DML,Black Panther: Wakanda Forever - Music From and Inspired By,0.42,-8.025,0.00814,0.128,0.242,100.274
0xKBkLcF71uUQeTA7FSu4A,BEST ON EARTH (feat. BIA) - Bonus,"Russ, BIA",SHAKE THE SNOW GLOBE,0.846,-3.512,0.188,0.093,0.597,90.006
26OhjtaTamFocE08t83ml6,"Psycho, Pt. 2",Russ,"Psycho, Pt. 2",0.766,-4.29,0.775,0.1,0.424,82.944
16MneRxNQpHK250NaIo3bg,Serotonin,girl in red,if i could make it go quiet,0.58,-4.714,0.0123,0.368,0.72,148.992
2SCYxshCJTP6G5pjgm9CYC,Blood Money,Vancouver Sleep Clinic,Fallen Paradise,0.456,-17.045,0.947,0.101,0.0828,108.019
4KlL5Bwlm4yHYxr0B2rHci,Heal,Tom Odell,Long Way Down (Deluxe),0.445,-12.938,0.952,0.107,0.119,72.246
65QnKbugRDVJK6MBdwkKBo,it's ok!,corook,it’s ok!,0.734,-7.925,0.813,0.234,0.493,79.856
6UN73IYd0hZxLi8wFPMQij,Players,Coi Leray,Players,0.954,-5.817,0.03,0.0504,0.624,105.001
5NORWMFC27ywGSZxi8uquP,Ophelia,The Lumineers,Cleopatra,0.664,-6.519,0.613,0.0857,0.566,76.023
1ly4juuAEfCQbkfioOL8v0,Ride Or Die,"Sabrina Sterling, Griffin Lancaster",Ride Or Die,0.543,-11.599,0.708,0.161,0.224,167.967
1u0THw5xaGd7sYzJEh48Lt,Jenny of Oldstones (Game of Thrones),Florence + The Machine,Jenny of Oldstones (Game of Thrones),0.27,-10.653,0.931,0.0949,0.171,46.489
26b3oVLrRUaaybJulow9kz,People,Libianca,People,0.573,-7.621,0.551,0.102,0.693,124.357
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,SOS,0.644,-5.747,0.0521,0.161,0.418,88.98
3k4CoiIQXiNBrwrmbBMDxj,ALL UP IN YOUR MIND,Beyoncé,RENAISSANCE,0.744,-7.228,0.0672,0.178,0.0805,135.869
6HMtHNpW6YPi1hrw9tgF8P,About Damn Time,Lizzo,Special,0.836,-6.305,0.0974,0.335,0.723,108.965
4m0q0xQ2BNl9SCAGKyfiGZ,Somebody Else,The 1975,"I like it when you sleep, for you are so beautiful yet so unaware of it",0.618,-5.711,0.204,0.126,0.459,101.015
4hMcamMdjiJmZ3thozEqOR,SOLD,Lana Lubany,SOLD,0.767,-9.178,0.38,0.203,0.315,113.026
3rhcTGF7AK0QsSzMmLVkqu,Hard To Be Human,Anson Seabra,Hard To Be Human,0.703,-12.665,0.893,0.203,0.204,99.006
1cM3Yg2598GAgtV8uu2hBZ,Atlas Hands,Benjamin Francis Leftwich,Last Smoke Before The Snowstorm (10th Anniversary Edition),0.63,-11.885,0.898,0.0616,0.477,82.529
3qIbNVYiKTBUECZ1iq1Qpq,Bed,Justice Smith,Bed,0.564,-10.662,0.843,0.0996,0.383,100.16
1fDFHXcykq4iw8Gg7s5hG9,About You,The 1975,Being Funny In A Foreign Language,0.416,-7.385,0.312,0.0559,0.461,95.967
5JAnepWYVyWqJBQlJuZhfD,Far Side of the World,"Holden Miller, Jake Fine",Far Side of the World,0.476,-15.26,0.932,0.127,0.29,125.949
6X0OpZij7I99x2ZXQZHfRj,Dead Sea,The Lumineers,The Lumineers (Deluxe Edition),0.712,-11.212,0.799,0.202,0.491,94.042
50Q02S1ZY0hwbmHTMABuDC,Somewhere Only We Know,rhianne,Somewhere Only We Know,0.455,-21.202,0.962,0.0907,0.209,80.122
2v4lwSzPGMG2G8DOLSinuK,hollow,sød ven,petrichor,0.512,-12.851,0.814,0.16,0.167,90.002
0FOPDqF7FBZwHITfKHMvLK,Easy Go,"Grandtheft, Delaney Jane",Easy Go,0.681,-3.592,0.107,0.0938,0.566,156.071
1tf4Bfk8JIKryLpWYRvyiI,Whiskey And Rain,Michael Ray,Whiskey And Rain,0.653,-4.56,0.508,0.285,0.718,100.021
2Q3YcwyuXgwBSrQd0Qh891,You Through a Spark,Crooked Fingers,Red Devil Dawn,0.623,-6.428,0.222,0.0651,0.831,130.258
2lpygKqzPFtItQ4ss3cgfb,Cinderella (feat. Ty Dolla $ign),"Mac Miller, Ty Dolla $ign",The Divine Feminine,0.545,-6.874,0.235,0.345,0.24,140.021
3xrYub17E0jGFrkJ0JCCoM,Sparkly Socks,Salt Tree,Sparkly Socks,0.729,-10.192,0.867,0.103,0.163,89.946
3glSbOyqE3wNd9UJolHLog,Let's Go Dancing on the Beach,Voyageur,Let's Go Dancing on the Beach,0.65,-9.531,0.459,0.106,0.537,111.969
7rqaqQurHzR5xHAhdm1gmM,Goodbye Earl,The Chicks,Fly,0.705,-7.38,0.0192,0.0755,0.765,122.841
6MrILERJLA3Jcq0E9poZsp,Without You,Harry Nilsson,Nilsson Schmilsson,0.381,-15.477,0.613,0.0694,0.142,65.058
3mZ33QYHWylbabTz82rHwj,So What,Miles Davis,Pleasantville -Music From The Motion Picture,0.505,-16.352,0.785,0.112,0.236,137.378
3yNVfRQlUPViUh8O2V9SQn,Just a Friend,Biz Markie,Biz's Baddest Beats: The Best of Biz Markie,0.862,-9.004,0.12,0.318,0.837,85.308
48EjSdYh8wz2gBxxqzrsLe,Cranes in the Sky,Solange,A Seat at the Table,0.719,-5.972,0.408,0.235,0.465,96.988
6b6IMqP565TbtFFZg9iFf3,"I Can't Help Myself (Sugar Pie, Honey Bunch)",Four Tops,Four Tops Second Album,0.667,-8.894,0.245,0.107,0.971,127.935
6Qn5zhYkTa37e91HC1D7lb,Whatever It Takes,Imagine Dragons,Evolve,0.672,-5.021,0.0362,0.117,0.556,134.945
29XiOFj6yTnutq3hSjwv88,NIGHT RIDER,Joji,SMITHEREENS,0.78,-6.779,0.629,0.109,0.0398,85.007
7GgHRS2Z69OkX9bfMV8Fcp,Feeling Like The End,Joji,SMITHEREENS,0.794,-7.689,0.299,0.0899,0.632,148.016
3XL2raa5lRT7HrPZv2KZMR,1AM FREESTYLE,Joji,SMITHEREENS,0.615,-6.307,0.748,0.12,0.124,126.049
3pFd9A26HBn5e1qXjHqdTC,Labradors,"Hailaker, Lowswimmer, Jemima Coulter",Holding,0.601,-15.893,0.978,0.116,0.156,106.437
3qbToOWJKKc0HtruELjlE1,Famous,"Hailaker, Lowswimmer, Jemima Coulter",Iridesce / Famous,0.394,-12.562,0.916,0.115,0.0867,136.208
31YHoSHFbOu4wOgg34skBq,Good People,"MALARKEY, Beave",Good People,0.709,-6.181,0.0192,0.551,0.62,128.142
1RDvyOk4WtPCtoqciJwVn8,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],"Jung Kook, BTS, FIFA Sound",Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],0.71,-4.218,0.158,0.439,0.341,114.993
1AQZboIuUPRAdR7Midm8Li,beautiful things,Joseph Tilley,beautiful things,0.692,-19.835,0.98,0.0819,0.482,81.892
17BrHOGnj5jkghZoGc5bLS,Hummingbird,Don Carnevale,Hummingbird,0.593,-5.749,0.143,0.106,0.626,130.002
29kUiQdEvB9q7joHiYZNJ3,I Ain’t Worried - Acoustic,OneRepublic,"I Ain’t Worried - Acoustic (Music From The Motion Picture ""Top Gun: Maverick"")",0.711,-6.991,0.688,0.0828,0.783,139.994
4tUwl5pPya2cmezWS0xjeU,I Didn't Know,Sofia Carson,Purple Hearts (Original Soundtrack),0.385,-9.02,0.291,0.135,0.285,82.744
1rpDLMm4FjGqMz6N1dZZo8,Million Reasons,Lady Gaga,Joanne (Deluxe),0.666,-8.012,0.494,0.106,0.154,129.89
0M3xBZF1DDTsTUs7uUF7LR,cardigan,Taylor Swift,folklore: the escapism chapter,0.612,-8.572,0.525,0.26,0.534,130.045
2dHHgzDwk4BJdRwy9uXhTO,Creepin' (with The Weeknd & 21 Savage),"Metro Boomin, The Weeknd, 21 Savage",HEROES & VILLAINS,0.715,-6.005,0.417,0.0822,0.172,97.95
76OGwb5RA9h4FxQPT33ekc,SNAP,Rosa Linn,SNAP,0.565,-8.198,0.107,0.447,0.525,170.01
2L9N0zZnd37dwF0clgxMGI,ceilings,Lizzy McAlpine,five seconds flat,0.516,-11.762,0.473,0.215,0.261,148.005
0gSc5Vo4tczXkHb2V208jz,Sunday Morning Coming Down,Kris Kristofferson,The Austin Sessions,0.59,-9.067,0.153,0.101,0.163,77.8
2aavdtSzGJnjgxBvnJcX1A,Lifeline,Reuben Gray,Lifeline,0.414,-7.982,0.0402,0.0901,0.195,94.496
7wvwXi9Z66dcH5t202vVkN,Will He,Joji,In Tongues (Deluxe),0.618,-15.372,0.836,0.538,0.0872,116.014
67oXeTZpWaR6rfAEQc5JWS,Lost,Cher Lloyd,Lost,0.633,-7.853,0.223,0.129,0.167,149.703
72jbDTw1piOOj770jWNeaG,Paris,The Chainsmokers,Memories...Do Not Open,0.653,-6.428,0.0215,0.0939,0.219,99.99
4DHcnVTT87F0zZhRPYmZ3B,Flowers,Miley Cyrus,Endless Summer Vacation,0.707,-4.325,0.0632,0.0322,0.646,117.999
6AQbmUe0Qwf5PZnt4HmTXv,Boy's a liar Pt. 2,"PinkPantheress, Ice Spice",Boy's a liar Pt. 2,0.696,-8.254,0.252,0.248,0.857,132.962
4Dvkj6JhhA12EX05fT7y2e,As It Was,Harry Styles,Harry's House,0.52,-5.338,0.342,0.311,0.662,173.93
1Xi84slp6FryDSCbzq4UCD,Arcade,Duncan Laurence,Arcade,0.45,-12.603,0.818,0.135,0.266,71.884
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),"Rema, Selena Gomez",Calm Down (with Selena Gomez),0.801,-5.206,0.382,0.114,0.802,106.999
5mHdCZtVyb4DcJw8799hZp,Escapism.,"RAYE, 070 Shake",My 21st Century Blues,0.538,-5.355,0.138,0.0934,0.25,96.107
7FYH5AW3bVfZHJIQpq3UOA,I Don't Fuck With You,"Big Sean, E-40",Dark Sky Paradise,0.824,-5.474,0.0362,0.325,0.395,97.972
1v6svH1Fyx9C1nIt1mA2DT,All I Want,"Olivia Rodrigo, Disney",High School Musical: The Musical: The Series (Original Soundtrack),0.376,-6.585,0.0902,0.0912,0.129,77.599
3KD51YetMdgdPRSF42E35w,Motherfucker Got Fucked Up,Folk Uke,Folk Uke,0.594,-14.458,0.951,0.109,0.482,119.637
7cflqPPi3zWfLFRRBTWeh6,talk is overrated,"Jeremy Zucker, blackbear",idle,0.776,-8.317,0.435,0.302,0.658,138.035
1MFRapRpkXLhgMplU0CM76,exile,"Taylor Swift, Bon Iver",folklore: the escapism chapter,0.31,-8.464,0.761,0.11,0.16,75.938
0rKtyWc8bvkriBthvHKY8d,SLOW DANCING IN THE DARK,Joji,BALLADS 1,0.515,-7.458,0.544,0.191,0.284,88.964
7xoUc6faLbCqZO6fQEYprd,One Last Time,Ariana Grande,My Everything (Deluxe),0.628,-5.036,0.093,0.096,0.104,125.026
6w8pFOKn42O418qwcQElZ3,Waves,Dean Lewis,A Place We Knew,0.518,-7.193,0.183,0.0643,0.343,156.879
27NovPIUIRrOZoCHxABJwK,INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),0.736,-7.409,0.0203,0.0501,0.894,149.995
46u5B2WN4wryYLZuMAOmI4,Hurts So Good,Astrid S,Leave It Beautiful (Complete),0.672,-5.068,0.0774,0.0934,0.423,120.038
5teOR8KU4XNWY2WlVUDiIR,85%,"Loote, gnash",lost,0.574,-7.585,0.346,0.149,0.368,140.017
0b11D9D0hMOYCIMN3OKreM,Into Your Arms (feat. Ava Max),"Witt Lowry, Ava Max",Into Your Arms (feat. Ava Max),0.504,-4.113,0.0134,0.363,0.228,170.039
3TETmhGNWOcquUTtcr6RIR,The House of the Rising Sun,The Animals,The House of the Rising Sun: Best of The Animals,0.316,-9.11,0.000334,0.0912,0.299,117.363
5gukv8x9eP58gFy2OcZEBQ,drunk text me,Lexi Jayde,closer to closure,0.534,-6.818,0.286,0.0889,0.232,79.97
5aUSEPNd3m5xliFK4pn5mU,Good Thing (with Kehlani),"Zedd, Kehlani",Good Thing (with Kehlani),0.693,-3.857,0.399,0.0409,0.574,185.913
1PyPK82Vd79mBJcuqA4Dv1,Say Yes,Elliott Smith,Either/Or,0.499,-20.383,0.871,0.11,0.418,153.439
5Ewz5ms8XpjtkihWFLnJJs,Paint,The Paper Kites,Young North,0.554,-13.05,0.893,0.119,0.396,77.295
6QdCN5iS19thnvwZ5m8vH8,hearts never break,When Chai Met Toast,hearts never break,0.501,-10.664,0.309,0.104,0.183,172.021
2AwPXDmMeUJGt2Ro5Ea10G,Save Yourself,KALEO,A/B,0.529,-8.608,0.515,0.124,0.111,120.436
4t1zWwxBWH2xqpQgR6KTcq,Girl in a Coffee Shop,Zach Seabaugh,Girl in a Coffee Shop,0.667,-12.407,0.726,0.737,0.282,95.83
4bqkbekuSZFQmKcWpnGn5n,I Think I'm Growing?,FLETCHER,Girl Of My Dreams,0.57,-8.915,0.783,0.0972,0.395,89.011
0dSRoWYf0GOzX9L44g53sZ,One Step Ahead,Aretha Franklin,A Bit Of Soul,0.384,-11.961,0.826,0.553,0.667,170.172
12xQjCTsGm2JKWZklTOZnu,Everybody Knows,The Wanted,Word Of Mouth (Deluxe),0.581,-3.773,0.0437,0.261,0.264,149.047
1XpAZlfENlrHalIvuhAp9R,Moon,Jonah Kagen,Moon,0.586,-8.806,0.191,0.489,0.38,109.928
3JE04xcSOB8zuUzzazuaDj,broken,Jonah Kagen,broken,0.495,-11.966,0.53,0.104,0.237,83.365
2G0Euh2XsSOtvgtMbysJmE,lost,Loote,lost,0.577,-6.014,0.0803,0.148,0.317,97.067
6s86N7LVaJZuU4alwKp6XO,Are you happy?,shy martin,Sad Songs,0.632,-7.657,0.714,0.42,0.297,139.324
7jolSfE1rnsBLg0DMWuTkm,Take My Breath Away,Duncan Laurence,Take My Breath Away,0.551,-10.521,0.378,0.268,0.112,101.962
