track_id,track_name,artists,album,valence
4Xl2PrS3DJqqSKXCo6Uhv9,Homeward Bound,Simon & Garfunkel,"Parsley, Sage, Rosemary And Thyme",0.528
3qqeDnTGXgRftw1RZj4Jv2,Sweet to Me,Summer Salt,Driving to Hawaii,0.501
4riNrmjpo1rKNUF1aKIOt2,Fish In The Sea,Charm of Finches,Your Company,0.273
2RpyjZCrhMb9rdpOE1lXlk,touch/feelings,"lost spaces, JAIE",touch/feelings,0.64
2nmFD5rJ9YXAlPjUaIgLFT,I Wish I Was the Moon,"Ewan J Phillips, Marley Chapman",Born Survivor,0.081
5Iy1wdO0tMaHwKnfFYtlel,Cursive,Billie Marten,As Long As - EP,0.166
1WbqQUB9ldGb8x3b72RH3Z,come into my arms,November Ultra,come into my arms,0.141
4E2sMWXzxK3uYJerGbeUfp,Heaven,Bazzi,Infinite Dream,0.685
4uOKFydzAejjSFqYbv1XPt,Red Red Wine,UB40,The Very Best Of,0.843
27oU7iv0FVj8VsjsLB4hKD,Miles and States (Acoustic),Abandoning Sunday,Reflect Part 1,0.629
7l3DfQw8kEKSsgnNgcekgG,October,Jon D,Roots,0.305
0J50Q2cDZtUP3hXIJTddpa,Tapioca Tundra,The Monkees,"The Birds, The Bees, & The Monkees",0.717
1XIGMVFVnTlt9IvT7FnhsO,Where Do We Draw the Line,Poets of the Fall,Revolution Roulette,0.115
3sZfQB5uYTJmA4QnB8dv7P,White Blood,Oh Wonder,Oh Wonder,0.0819
62MNMZaNTYWqjsD0Isce0l,White Braids & Pillow Chair,Red Hot Chili Peppers,Unlimited Love,0.9
2mJJKQahKaEjJgOXp4nTou,Endless Story,The Light the Heat,Wide Awake,0.178
2FY7b99s15jUprqC0M5NCT,Natural,Imagine Dragons,Origins (Deluxe),0.22
6bLopGnirdrilrpdVB6Um1,The Greatest,Sia,This Is Acting (Deluxe Version),0.686
60PAzFNW3vAiAiVK6DRJfB,Day 'N' Nite (Nightmare),Kid Cudi,Man On The Moon: The End Of Day (Int'l Version),0.803
1zx3bRFeIqknq6opwgaw3U,Let It Be,Imaginary Future,Let It Be,0.508
0Jlcvv8IykzHaSmj49uNW8,the 1,Taylor Swift,folklore,0.172
4Yxc55NX3tAXC2mHRAhtcW,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo, Disney","All I Want (From ""High School Musical: The Musical: The Series"")",0.129
0gEcmyKlIUoi3sHTFVO1bE,I Was Sad Last Night I'm OK Now,tobi lou,Live on Ice,0.78
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The Strokes,The New Abnormal,0.649
4nzBST9JdZIy9qfilr93Po,aftermath,vaultboy,aftermath,0.192
0S6CXA5LpRDX6b4akgrOot,Love is a Laserquest,Arctic Monkeys,Suck It and See,0.554
4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,folklore,0.551
4cwrZdlGau9HsvmqXK44cd,upsides,Nic D,upsides,0.471
2QUlMbvD9bL8wHqfsoqoet,Stop The World I Wanna Get Off With You,Arctic Monkeys,Why'd You Only Call Me When You're High?,0.53
04F42oEuKrRComYJfJuyVR,Backyard Boy,Claire Rosinkranz,Backyard Boy (Stripped),0.454
2bcznSEhUXz4xbbILPBlLC,dating myself,sad alex,dating myself,0.725
1gH1h30wkQdd9zhY3j7a8T,THE SHADE,Rex Orange County,WHO CARES?,0.727
0XO2hckt5aHvvwH7FFdVYF,Drama (feat. Drake),"Roy Woods, Drake",Exis,0.118
1vYXt7VSjH9JIM5oRRo7vA,Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),0.775
3zXIvb4nZ3cTdT8CsbTy3U,I’m Just Ken,Ryan Gosling,Barbie The Album,0.387
5ZrDlcxIDZyjOzHdYW1ydr,Barbie Girl,Aqua,Aquarium (Special Edition),0.962
749HNBEskSdXTKtGYvASFH,Barbie World (with Aqua) [From Barbie The Album],"Nicki Minaj, Ice Spice, Aqua",Barbie World (with Aqua) [From Barbie The Album],0.736
5VxmI3IdgAxWVvUnJoLuY2,Speed Drive (From Barbie The Album),Charli XCX,Speed Drive (From Barbie The Album),0.789
6MZi5j60L80SZLBxN0bv8s,WATATI (feat. Aldo Ranks) [From Barbie The Album],"KAROL G, Aldo Ranks",WATATI (feat. Aldo Ranks) [From Barbie The Album],0.959
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture ""Barbie""]",Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",0.142
5BMwpS4iYKR30kq9U9beaT,City Of Stars,Ryan Gosling,La La Land (Original Motion Picture Soundtrack),0.204
2pdbNPIBRuAyspK97Blj0a,Forever & Again,The Kid LAROI,Barbie The Album,0.548
6Ky8ROf2VWY5vwoGfMet7x,Forever & Again (From Barbie The Album),The Kid LAROI,Forever & Again (From Barbie The Album),0.548
0YNtAadZvKBBEFARtfoCV8,Compass,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,0.667
6jHvX8ZnHKC1PnrPMJ0Emt,Cigarette Daydreams,Cage The Elephant,Melophobia,0.273
0rOLFkjY5DSIViVBNnzOuK,Sanctuary,Joji,Nectar,0.332
7uo2L5FAja3pWIBa3HJVeC,could you love me while i hate myself,Zeph,scared of everything,0.551
2DTRZKLOfm8BQOdNljrF7K,The Freedom to Fuck Off,Petey,The Freedom to Fuck Off,0.35
2Gla2RTvl3ozhERrYzVmfi,Irish Goodbye,Margaret Glaspy,Echo The Diamond,0.336
0dkvbYmXYEPK7gGMdytmfI,sex money feelings die - slowed version,Lykke Li,sex money feelings die (slowed version),0.436
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,Arctic Monkeys,AM,0.479
5pLpkaIRobcvPnUmclNv6o,Technicolour Beat,Oh Wonder,Oh Wonder,0.0785
0Q06bNL4pMTlkilvL88nda,Maybe My Soulmate Died,iamnotshane,Maybe My Soulmate Died,0.496
3aauaXWRgwCMoykMbI0Jq1,I Feel Like I'm Drowning,Two Feet,A 20 Something Fuck,0.235
4NZrZgrRoR4GwR7flWOXRI,Go Fuck Yourself,Two Feet,First Steps,0.292
48XkVAagIoQHCsOlJtXUd5,still feel.,half•alive,"Now, Not Yet",0.715
4NN6N5TxBO5k9uqu0W4gfQ,Floating (feat. 21 Savage),"ScHoolboy Q, 21 Savage",CrasH Talk,0.543
0ElpbbncWT9aS7mgoqEHbQ,Where's My Love - Acoustic,SYML,Where's My Love,0.221
5aIVCx5tnk0ntmdiinnYvw,Water,Tyla,Water,0.519
5T8EDUDqKcs6OSOwEsfqG7,Don't Stop Me Now - Remastered 2011,Queen,Jazz (2011 Remaster),0.609
0cVyQfDyRnMJ0V3rjjdlU3,Lil Boo Thang,Paul Russell,Lil Boo Thang,0.915
6GGtHZgBycCgGBUhZo81xe,Say Yes To Heaven,Lana Del Rey,Say Yes To Heaven,0.166
1vVTdcJysPKWDwutqELNTg,100 words,Prateek Kuhad,cold / mess,0.58
08kTa3SL9sV6Iy8KLKtGql,Kasoor,Prateek Kuhad,Kasoor,0.444
6l1VsKiMyaUWElFrM1rsuu,Saansein,Prateek Kuhad,Karwaan,0.374
1gWtHDe403RuyZqhvSRcv8,Tune Kaha,Prateek Kuhad,Tune Kaha,0.431
3FTRSa9mWB3kKx2jkhUAN3,Tum Jab Paas,Prateek Kuhad,Tum Jab Paas - Single,0.471
4kXkT9HF9ZfDjuv3LIKcwJ,"Dil Beparvah - The Dewarists, Season 5","Ankur Tewari, Prateek Kuhad, Dhruv Bhola, Nikhil Vasudevan","Dil Beparvah (The Dewarists, Season 5)",0.355
5b9x5sRIzAgXQw0dhGORO1,Tu Hi Hai,"Amit Trivedi, Arijit Singh",Dear Zindagi (Original Motion Picture Soundtrack),0.542
5Q58RkKyUafm15Syxg79DW,Sham,"Amit Trivedi, Nikhil D'Souza, Neuman Pinto",Aisha (Original Motion Picture Soundtrack),0.502
4bD9z9qa4qg9BhryvYWB7c,Kabira,"Pritam, Tochi Raina, Rekha Bhardwaj",Yeh Jawaani Hai Deewani,0.191
62RXe5I6L7n32fUMd8Puvo,Yeh Aaina,Shreya Ghoshal,Kabir Singh,0.197
1OEmd2iXU8pWG7CrKNpGUg,Humdard,Arijit Singh,Ek Villain,0.266
3ySVdXje5nm31d7vL3jNV3,Galliyan,Ankit Tiwari,Ek Villain,0.4
5W6g1PHkGkgbzkWJ6j4vQO,,,,0.321
3jtKSUiVDowKNBqVQbWaig,Iktara,"Amit Trivedi, Kavita Seth, Amitabh Bhattacharya",Wake Up Sid (Original Motion Picture Soundtrack),0.427
3dQjCswDedsHNxdaOhcfiz,Aahatein,"Karthik, Shilpa Rao",Ek Main Aur Ekk Tu,0.301
0mJTAdmY8olbGQjopDYff3,Vaaste,"Dhvani Bhanushali, Nikhil D'Souza, Tanishk Bagchi",Vaaste,0.315
6iZVjFRLTOt0GNwrUIO7BS,,,,0.49
6preZS0pC2OdHPZAOwcoM9,,,,0.573
4lBO4Q7Pa816Mk3ptYcYUz,"Tere Mere (From ""Chef"")","Armaan Malik, Amaal Mallik","Tere Mere (From ""Chef"")",0.47
0P5w3SLrKLoTbNJNUx1Kqv,Jaise Mera Tu,"Arijit Singh, Priya Saraiya",Happy Ending (Original Motion Picture Soundtrack),0.274
53QF56cjZA9RTuuMZDrSA6,I Won't Give Up,Jason Mraz,Love Is a Four Letter Word (Deluxe Edition),0.139
4QK1qv4mgsfdWmMzp1Z3fx,Khoj (Passing By),When Chai Met Toast,Believe,0.38
6bdpj89aYEBjhpsenXAsmO,Enna Sona,"A.R. Rahman, Arijit Singh",OK Jaanu (Original Motion Picture Soundtrack),0.381
4I5Xcdu5Hnki1aP0Uxbs4n,Saawali Si Raat,"Pritam, Arijit Singh",Barfi! (Original Motion Picture Soundtrack),0.195
2kD4bj1vRl3HcBJZPTNfPF,Rehne Do Na,Ankur Tewari,Guilty (Original Motion Picture Soundtrack),0.104
2jyjhRf6DVbMPU5zxagN2h,Let Her Go,Passenger,All The Little Lights,0.244
6zyozkRLgDlqZIUJzCwkgP,,,,0.49
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,I Like Me Better,0.419
5iCY0TXNImK4hyKfcplQsg,Baarishein,Anuv Jain,Baarishein,0.19
2qgXrzJsry4KgYoJCpuaul,Choo Lo,The Local Train,Aalas Ka Pedh,0.351
1awtp7rf6ajhGY9BgzCHeZ,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)","Mithoon, Arijit Singh, Sunidhi Chauhan",Shivaay,0.196
3E424W0IJS3ypZ4YOxE0Jn,Kahin To,"Rashid Ali, Vasundhara Das",Jaane Tu... Ya Jaane Na,0.165
5h1L6nOR9QYXeeNW14aeus,Pause,Prateek Kuhad,Pause,0.435
2ZvWoJ82LKCgD0nU9H5ue5,Main Tumhara,"A.R. Rahman, Jonita Gandhi, Hriday Gattani",Dil Bechara (Original Motion Picture Soundtrack),0.123
6N5WkgPIDoTdbCXyyIIKAv,tere bina,Zaeden,tere bina,0.942
6nZiYSBwPQ7fYnVWkkkj4g,,,,0.38
7McZS9J6h0SKoZBR6cfcFe,Apocalypse,Cigarettes After Sex,Cigarettes After Sex,0.177
1XczdQt6RKNkEQfPqUsi3q,All I Want,Kodaline,The Kodaline EP,0.159
6Ln89sczgIcAJXGAIdS94R,Riha,Anuv Jain,Riha,0.4
0NLkVxf0PyxsXBG3EuZcJf,Gul,Anuv Jain,Gul,0.342
6Oq4lIhSSYdA6WuXU9sPeG,Baarish Lete Aana,Darshan Raval,Baarish Lete Aana,0.318
1lIYP8fDGGnp91OMTUnwjV,Waqt Ki Baatein,Dream Note,Waqt Ki Baatein - Single,0.216
6P0XrGFaGfNh0ObmhSTKW2,Saathi Rey,Arko,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),0.255
1HfMVBKM75vxSfsQ5VefZ5,Lose You To Love Me,Selena Gomez,Lose You To Love Me,0.0916
4LtSTc3xANVhYeeN69nscM,Aaftaab,The Local Train,Vaaqif,0.418
51Gk1czQl7NjX0jHwawO1G,Yeh Pal,Prateek Kuhad,Raat Raazi,0.38
6q7bXTv3yBedHblKRoC5uu,Kadam,Prateek Kuhad,Karwaan,0.343
5qyEyqpT0TBVun8W07MEmR,Maula,Anuv Jain,Maula,0.359
6vcozWbolXXcIjrGIQSL2B,Jo Pyaar Ho Gaya,Many,Ishaan,0.35
5A3fPy30SN2wuzrahpcxvV,"Don't Give Up On Me - (From ""Five Feet Apart"")",Andy Grammer,Naive,0.0681
50Emj7dvfU5NTCQsS7ECJ7,"Ek Tukda Dhoop (From ""Thappad"")","Raghav Chaitanya, Anurag Saikia","Ek Tukda Dhoop (From ""Thappad"")",0.203
00juIvfvPtZ0CfAMwEkHaV,,,,0.212
0dYNiMZm5bNu7ap0EQT2qD,Ajnabi,Zebunissa Bangash,Madras Cafe,0.368
7eTy1IzCaICfm6JYy1BV4u,with you/for you,Prateek Kuhad,cold/mess,0.33
5a11x5PUFvJEadMRqtNtTr,Piya O Re Piya,"Atif Aslam, Shreya Ghoshal, Sachin-Jigar",Tere Naal Love Ho Gaya (Original Motion Picture Soundtrack),0.308
6ZmtxXUXRVjxOhugKkmerC,Dil Mere,The Local Train,Aalas Ka Pedh,0.572
7eadaD2SBArRbebB9CP70X,Tu Aisa Kaise Hai?,Osho Jain,Tu Aisa Kaise Hai?,0.452
6dBLgphupJ1AQZLKP9JXGi,Manzil,House On The Clouds,Manzil,0.387
3vBojOn8Nz8gMQmIBeN00M,"Gehraiyaan Title Track (From ""Gehraiyaan"")","OAFF, Savera, Lothika, Ankur Tewari","Gehraiyaan Title Track (From ""Gehraiyaan"")",0.193
74kCarkFBzXYXNkkYJIsG0,Alag Aasmaan,Anuv Jain,Alag Aasmaan,0.459
7uNnlVit5qDvfOje0pqICF,Tum Ho,"Mohit Chauhan, Suzanne D'Mello",Rockstar,0.167
4LK7Zr5pHt6vGr54Ut38su,Raat Raazi,Prateek Kuhad,Raat Raazi - Single,0.138
1cmZbGkCEVVAck2MsWpPYQ,Hasi - Female Version,"Ami Mishra, Shreya Ghoshal, Kunaal Vermaa",Hamari Adhuri Kahani (Original Motion Picture Soundtrack),0.407
1TkyDEdjiUuYhoMkxdZCiO,Tere Hi Hum,Prateek Kuhad,Tere Hi Hum,0.489
4iKFqeIaHr3KifNF0kmkib,Ab Mujhe Koi,Rekha Bhardwaj,Ishqiya,0.23
2KnLkZ3z7PO3kgVGHGqDpD,It'll Be Okay,Shawn Mendes,It'll Be Okay,0.0666
117gRrOjnRkMCgWxNtDNSv,Kasoor - Acoustic,Prateek Kuhad,Shehron Ke Raaz,0.477
0eei3Q3RLKtA9HkvYCQC7t,Khone Do,Prateek Kuhad,Shehron Ke Raaz,0.169
5BCabfUWlB5VsuLktZvW2C,Shehron Ke Raaz,Prateek Kuhad,Shehron Ke Raaz,0.221
22zxMgdK4kbrMtBjkjHn3o,Tere Hi Hum,Prateek Kuhad,Shehron Ke Raaz,0.489
7uhINGViZPygI2AljxO8KN,cold/mess,Prateek Kuhad,cold/mess,0.283
5tJqtSvAfTJkMrV4Wst4Le,100 words,Prateek Kuhad,cold/mess,0.575
2xlV2CuWgpPyE9e0GquKDN,Someone To Stay,Vancouver Sleep Clinic,Revival,0.242
6iFm1CcTrJe7SbZqXMXuDk,Meethi Boliyaan,"Amit Trivedi, Mili Nair",Kai Po Che (Original Motion Picture Soundtrack),0.22
4BTPzhEsyW3blWcxcuhLM0,Mitwa,"Shankar-Ehsaan-Loy, Shankar Mahadevan, Caralisa Monteiro, Shafqat Amanat Ali",Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),0.517
0KmgJyW4GDgonqsoyx0CZ3,Astronomy,Conan Gray,Astronomy,0.111
2eM98eqvy6Dp0FjmsTnvqk,kaise kahu?,Abhijay Sharma,Sanwarey,0.716
3NLm801woJocONz1NmPJZR,Curls,Bibio,Curls,0.227
3IOgP2PSCTdoAID7VmMGEh,Ek Ladki Ko Dekha Toh Aisa Laga - Title Track,"Darshan Raval, Rochak Kohli, R. D. Burman",Ek Ladki Ko Dekha Toh Aisa Laga,0.431
5bknh7tZvMZZf72UhD9SqP,Homebird - Live,Foy Vance,Hope in The Highlands: Recorded Live From Dunvarlich,0.611
674C3yLojdNtQcSH3nt4rY,Pinjra Tod Ke,Sunidhi Chauhan,Simran,0.249
4iP7HF6dhCmvXOk6pHnX9u,Just A Word,Prateek Kuhad,Just A Word,0.279
0oBsKj8kaTvm7ks9mxuVum,Stuck - Background Score,"OAFF, Savera",Gehraiyaan (Original Background Score),0.151
0iEdt7cayQ2XbicDeWFztj,Khwaab,Anumita Nadesan,Khwaab,0.226
0WIuurouVpKwuTARH22SNq,Dragon,Krishna.K,Dragon,0.639
0msUPIvKP3q9itQBMT4mYd,Sitaron Ka Saaya,Nikhil Swaroop,Sitaron Ka Saaya - Single,0.194
0fIbPMXnTdyuW2UirA9mWQ,Pal Behta Jaaye,Vismay Patel,Pal Behta Jaaye,0.196
0snQrp1VaY5Pj1YIHRJpRJ,Chaand Baaliyan,Aditya A,Chaand Baaliyan,0.886
3LRbalLzZcuvSR6jVnqclh,Meet Me in Amsterdam,RINI,After the Sun,0.169
4HbeGjbt7u3pvwDk1vN7P0,Mystery of Love,Sufjan Stevens,Call Me By Your Name (Original Motion Picture Soundtrack),0.238
520NVZmA0cXVRrUUg0hOsc,Katputli Ke Dhaage,"Himonshu Parikh, Anumita Nadesan",Katputli Ke Dhaage,0.248
7eXDhsMpOFdsJWauZgq9qv,Tal Uno,Barrie,Tal Uno,0.421
7hrEbEm2Gyeoc8ecOA88Xh,my home,AWIN,my home,0.492
524dq3zKwXrP4uPL6VwoWT,Yellow Lights,Harry Hudson,Yesterday's Tomorrow Night,0.306
7KfecH9A9sikQcFhHrfaA8,Honey Bee,Abhilasha Sinha,Honey Bee,0.465
311q3StU6e78qyti2HhaS2,Lullaby,Sleeping At Last,Lullaby,0.249
0SUDiaR0qm30fXVGPjPvRp,Visions of Gideon,Sufjan Stevens,Call Me By Your Name (Original Motion Picture Soundtrack),0.2
6yKT3FSRXNM5GUjOZOY8qP,Koi Shor,"Shirley Setia, Ravi Singhal",Koi Shor,0.125
29YXX6TCgc7d5jz3BYF7Gc,The Last Time,Prateek Kuhad,The Way That Lovers Do,0.35
39lOHITmszIVH9WF4Jpbum,Bloom,Prateek Kuhad,The Way That Lovers Do,0.468
3hB9lDLyAClYVZivMMl20N,Co2,Prateek Kuhad,The Way That Lovers Do,0.683
47hXMyQDGW8sA1NGqmFL7h,All I Need,Prateek Kuhad,The Way That Lovers Do,0.519
6osLH2yLhpwuESclKx84sg,Joy of Little Things,When Chai Met Toast,Joy of Little Things,0.208
1xtkLqZcGPQZP9549WlmfH,Mishri,Anuv Jain,Mishri,0.184
566yEfNfBoojymRCZRbkxU,howling,mehro,howling,0.207
3h44S4bynHkbKVP2mogqdX,Nazar Laaye - Reprise,"A.R. Rahman, Rashid Ali, Neeti Mohan",Raanjhanaa (Original Motion Picture Soundtrack),0.417
2wDsZgFps34cgGMiYeeszB,Aise Kyun - Ghazal Version,"Rekha Bhardwaj, Anurag Saikia, Raj Shekhar, Mismatched",Mismatched: Season 2 (Music from the Netflix Series),0.286
5iaKalECn9aYPfh9w07yOX,Kho Gaye,"Taaruk Raina, Mismatched",Mismatched: Season 2 (Music from the Netflix Series),0.218
3XWRc74od1pT7MUkGiJmoW,Just A Word,Prateek Kuhad,The Way That Lovers Do,0.279
0tgVpDi06FyKpA1z0VMD4v,Perfect,Ed Sheeran,÷ (Deluxe),0.168
5se0sLcaUymYKRUm0lCBgt,Tere Jaisa,"Vaibhav Bundhoo, Kamakshi Khanna",Kota Factory: Season 2 (Music from the Netflix Series),0.234
6HtxhZWccYHCxJrItfrglg,Hopelessly,Prateek Kuhad,Hopelessly,0.166
78HEXs4YB5SE9JgTHOUdDw,Der Lagi Lekin,Shankar Mahadevan,Zindagi Na Milegi Dobara,0.21
1gnok1YpAwNWyuMH8PyMaj,I Forgive You,Neel Adhikari,Dice Media's Little Things Season 2,0.5
5NEcavgHBITvZB6Lfpgiia,Things You Don't Know,Haley Joelle,Two Places at Once,0.394
1nUZkGuF1JPLdnoyj5yTrP,Janeman,Prateek Kuhad,Mulaqat,0.215
0lbe1bIqb5rR1czdQP6fTK,Kahaani,Dream Note,Kahaani,0.292
3bPDmXZO6aMcH3h8bkTAdN,"Ammaadi (From ""Hi Nanna"")","Shakthisree Gopalan, Kala Bhairava, Hesham Abdul Wahab","Ammaadi (From ""Hi Nanna"")",0.427
6nCDnzErqalOaIY3EJM8NK,Telephone,"Lady Gaga, Beyoncé",The Fame Monster (UK Deluxe),0.713
1pwo8l3Ko7idwaz4LVUEC4,Shout Out to My Ex,Little Mix,Glory Days: The Platinum Edition,0.8
6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,"Taylor Swift, Kendrick Lamar",Bad Blood,0.221
222B3aljXx6fFwKmFjuBED,Woman Like Me (feat. Nicki Minaj),"Little Mix, Nicki Minaj",LM5 (Deluxe),0.8
4EfN6bixdOOgoLYR5C4cWo,Birthday Cake,Rihanna,Talk That Talk,0.329
2ACOWPLUe4A4KuQ5ioD2od,That's My Girl,Fifth Harmony,7/27 (Deluxe),0.612
6FB3v4YcR57y4tXFcdxI1E,I Knew You Were Trouble.,Taylor Swift,Red (Big Machine Radio Release Special),0.679
4kV4N9D1iKVxx1KLvtTpjS,"break up with your girlfriend, i'm bored",Ariana Grande,"thank u, next",0.335
6jRq8gaZhMUyy5RclRPcAf,hot girl bummer,blackbear,everything means nothing,0.685
7L5f7f89fGs2LaFHGwFoCj,Aal Izz Well,"Sonu Nigam, Swanand Kirkire, Shaan",3 Idiots,0.624
1NtIMM4N0cFa1dNzN15chl,Believer,Imagine Dragons,Evolve,0.719
7o1yzUVkQt2Gto5yYvzo2T,Lakshya,"Shankar-Ehsaan-Loy, Shankar Mahadevan",Lakshya (Original Motion Picture Soundtrack),0.727
2DnJjbjNTV9Nd5NOa1KGba,You're So Vain,Carly Simon,No Secrets,0.647
55CrqwOpgvzYCos5XZ7aj2,Hot,Liili,Hot,0.747
2UsYQNgpG5tjcDoq8Yg0Nl,Bhare Naina,Nandini Srikar,Ra-One,0.543
3HiobOOpSpMsi95WBKPBYk,Hamari Adhuri Kahani (Title Track),"Jeet Gannguli, Arijit Singh",Hamari Adhuri Kahani (Original Motion Picture Soundtrack),0.193
0pw3p4gf5homOkvOGOJulF,Tune Jo Na Kaha,"Pritam, Mohit Chauhan, Sandeep Shrivastava, Pankaj Awasthi",New York,0.312
5K5kYg6D3rOks7NyLpziTU,"Judaai (From ""Badlapur)","Rekha Bhardwaj, Arijit Singh",Badlapur (Original Motion Picture Soundtrack),0.227
0Aw8DvbSKLbdoLXWNGFrgm,ilym,John K,love + everything else,0.039
2ota18jyZVMGvwQ0IV8qz7,Bezubaan,"Sachin-Jigar, Mohit Chauhan, Priya Saraiya, Deane Sequeira, Tanvi Shah",ABCD - Any Body Can Dance (Original Motion Picture Soundtrack),0.172
39jXnbACjiaiTwwhsr5sY5,Too Much To Ask,Niall Horan,Flicker (Deluxe),0.201
58ney0bG2Vwecj8QzNGRkV,Beyond Beliefs,Ben Böhmer,Begin Again,0.0399
18MlLrfCkYOnKutil99GwY,Alter Ego,NTO,Alter Ego,0.271
1DOuZaf52j4O1zlyQpxSQx,Consciousness,"Anyma, Chris Avantgarde",Consciousness,0.0954
72PaqKE7u6SRzN39nFpa1c,Lucky Boy,"Dok & Martin, Matteo Vitanza",Strange Things,0.271
6qyS9qBy0mEk3qYaH8mPss,Murder In My Mind,Kordhell,Murder In My Mind,0.568
4kh3BO905A2aAY17lug2eV,Phantom,Layton Giordani,Phantom,0.417
2IDz0jj2IrqSjkB3SCcDn8,Atomic Heart,"Boris Brejcha, Yana Blinder",Atomic Heart,0.0395
1WsHKAuN9vDthcmimdqqaY,Your Mind,"Adam Beyer, Bart Skils",Your Mind,0.0388
18ZzuFTuVgSpWS97NOn53h,Computers Take Over The World (Mixed) - Maddix Remix,"Armin van Buuren, Maddix",Live at A State of Trance - Celebration Weekend (Saturday | Reflexion Set) [Highlights],0.236
5NW5U1T845XTEVkjIFqLkW,Overdrive,Charlotte de Witte,Overdrive EP,0.108
21WIoAisDlLyEsRAZX35CT,Reflection,"Charlotte de Witte, Enrico Sangiuliano",Reflection EP,0.297
1cxWcExZyZRqV0YUcSJc15,Inferno - Space 92 Remix,"Reinier Zonneveld, Carl Cox, Christopher Coe, Space 92",Inferno (Space 92 Remix),0.474
6JYWF4EtFjhwpo4rtRBlTF,High Street - Edit,Charlotte de Witte,High Street,0.489
0bsdo8CM58RrF4aXg9vZBs,Aspirin,Julian Jordan,Aspirin,0.224
4Mura1acGeShMhU1qhfFT8,Electric to Me Turn,Bruce Haack,The Electric Lucifer,0.81
4g6m1iaAsgdgDqgxGtvY0C,Animals - Radio Edit,Martin Garrix,Animals,0.0381
6sJWd8rOJMUOnExe5382gL,Dominator,Maksim Dark,Insomnia,0.0877
3bfoE6deRVfiq1VBJcftti,ALLEINE - Brutalismus 3000 RMX,"Yung Hurn, Brutalismus 3000",ALLEINE (Brutalismus 3000 RMX),0.753
4s69BXFmdssMXfSllZ2zlf,Friends - Bassjackers Remix,"Dimitri Vegas, Steve Aoki, Chapter & Verse, Bassjackers",Friends (Bassjackers Remix),0.109
6R84ZlQF7gGkPB6o3GLZXB,The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix),"Age Of Love, Charlotte de Witte, Enrico Sangiuliano",The Age Of Love (Charlotte de Witte & Enrico Sangiuliano Remix) [Charlotte de Witte & Enrico Sangiuliano Remix - Edit],0.0576
6JkQb1qCCJDBV7kW5vJUAH,ACID,"Hardwell, Maddix, Luciana",ACID,0.0617
6j2AojKOLW867QDk2hEO5j,DREAMER,The Blaze,DREAMER,0.218
0bfeRvbX6Y7BU13QqeA7wf,Metamorphosis - Marie Vaunt Remix,"Belocca, Marie Vaunt",Metamorphosis (Remixes),0.0648
4NZ49ou8OhP8AIlmFmmNUu,Harpe,Kenton Slash Demon,Harpe/Syko,0.0801
2rphJ6C6aQMpKm1ObzQTRS,Elevator,"Beachcrimes, Tia Tia",PM,0.537
1K7nWdrkvcPIAdYva1Flto,Mungaru Maleye,Sonu Nigam,Mungaru Male,0.317
038gnuPve7s8rADCEDYsMH,Paravashanadenu,Sonu Nigam,Paramathma (Original Motion Picture Soundtrack),0.402
4N9JNgOh7mUm2NPn5VAaQK,Nee Nanna Olavu,"Judah Sandhy, Abhinandan Mahishale, Supriya Lohith",Chamak (Original Motion Picture Soundtrack),0.458
5CR0wsdb64LimwxRcrxtsG,Kaagadada Doniyalli,Vasuki Vaibhav,Kirik Party (Original Motion Picture Soundtrack),0.456
6NbnEsm41dc5m8BZQlz0Jt,Manchadalli Koothu,Sangeetha Ravindranath,Kirik Party (Original Motion Picture Soundtrack),0.0497
39bF8rJqzK9JYe6Or751Ff,Male Ninthu Hoda Mele - Female Version,Shreya Ghoshal,Milana (Original Motion Picture Soundtrack),0.517
1Ht0zwOhMh9Y932HIWMAee,Belageddu,"B. Ajaneesh Loknath, Vijay Prakash",Kirik Party (Original Motion Picture Soundtrack),0.855
4Hw4rxaJFK8V7oMRkV4M7Y,Neenire Saniha,"B. Ajaneesh Loknath, Shreya Ghoshal",Kirik Party (Original Motion Picture Soundtrack),0.674
555NYWQ1PbmLJiTW6XFwtr,Munjaane Manjalli,Raghu Dixit,Just Maath Maathali,0.28
6Hl4agkPcoBdJpx5VHzkkH,Preetiya Hesare Neenu,Raghu Dixit,Happy New Year (Original Motion Picture Soundtrack),0.219
4a4av6faxCAkMPYudlRLS1,Minchagi Neenu,Sonu Nigam,Galipata,0.556
